USER_ID,visitorstatus,prepaid_postpaid,purchasedpackages,loginprofile,clientdebt,navigationspeed,ERROR,abonos:sin abonos,averias:averias,avisos:detalle de factura,avisos:flujo autodiagnostico,avisos:ko,avisos:mis productos,avisos:ok,avisos:upgrade,avisos:upgrade perfil,bienvenida:ko,confirmacion direccion correo:confirmar pdf2mail,datos personales:acceso,datos personales:autorizados,datos personales:contratos y documentos,datos personales:facturacion,datos personales:permanencias,datos personales:preferencias,datos personales:privacidad de tus datos,datos personales:titular,mi wifi:activar wifi,mi wifi:cambiar canal,mi wifi:cambiar contrasena,mi wifi:cambiar contrasena wifi,mi wifi:cambiar nombre red,mi wifi:desactivar wifi,mi wifi:ko,mi wifi:ok,mi wifi:resumen,mi wifi:upgrade,mi wifi:upgrade perfil,mis facturas:abonos,mis facturas:estado de mis pagos,mis facturas:facturas de dispositivos,mis facturas:mis facturas,mis facturas:opciones,mis productos:consumo,mis productos:decodificadores,mis productos:home,mis productos:movil y sim,mis productos:nacional,mis productos:opciones,mis productos:producto contratado,mis productos:que tienes contratado,mis productos:recarga y anticipo,mis productos:saldo y consumo,mis productos:tarifa,mis productos:tarifas,mis productos:v by vodafone,mis productos:vodafone tv,popup lego:no bloqueante,resumen:nacional,servicios antiguos ono:modificar clave,television y mas:filmin,television y mas:hbo espana,television y mas:television,television y mas:tidal,television y mas:tv online,television:tv filmin,vodafone tv:resumen tv,vodafone tv:upselling,cliente activo,desconectado,pendiente de cambio,pendiente de desconectar,pendiente de instalar,Country,Region,City,PrimaryHardwareType,OSName,BrowserName,Recommendation,pageName,paginasenlavisita,platform,VERBATIM,NPS
100205824,particular prepago,prepago,no paquete,completo,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Spain,"Madrid, Comunidad de",Madrid,Desktop,Windows 7,Chrome,0,mi vodafone:avisos,6,estandar,True,Detractor
100214001,particular postpago,particular postpago,one,completo,True,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Spain,"Navarra, Comunidad Foral de",Pamplona,Mobile Phone,Android,Chrome Mobile,2,mi vodafone:mis facturas:estado de mis pagos,6,estandar,True,Detractor
100497943,particular prepago,prepago,no paquete,completo,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Spain,"Valenciana, Comunidad",Vallada,Desktop,Windows 7,Chrome,8,mi vodafone:mis productos:movil y sim:sim,16,estandar,True,Neutro
100542553,particular prepago,prepago,no paquete,completo,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Spain,"Valenciana, Comunidad",San Miguel de Salinas,Tablet,iOS,Safari,2,mi vodafone:mis productos:tarifa:mi tarifa,5,estandar,True,Detractor
100553130,particular postpago,particular postpago,no paquete,completo,False,True,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spain,"Madrid, Comunidad de",Madrid,Mobile Phone,Android,Chrome Mobile,2,mi vodafone:mis productos:tarifa:mi tarifa,21,estandar,True,Detractor
100630601,particular postpago,particular postpago,one,completo,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Spain,Pais Vasco,Basauri,Desktop,Windows 10,Chrome,8,mi vodafone:mis productos:producto contratado,6,estandar,True,Neutro
100677585,particular postpago,particular postpago,one,completo,False,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Spain,Galicia,Vigo,Desktop,Windows 8.1,Chrome,1,mi vodafone:mis productos:producto contratado,50,estandar,True,Detractor
101480169,particular postpago,particular postpago,no paquete,completo,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Spain,"Navarra, Comunidad Foral de",Pamplona,Desktop,Windows 10,Chrome,8,mi vodafone:mis productos:producto contratado,6,estandar,True,Neutro
101503256,particular postpago,particular postpago,one,completo,False,True,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Spain,"Madrid, Comunidad de",Madrid,Desktop,Windows 10,Edge,0,mi vodafone:mis facturas:abonos,10,estandar,True,Detractor
101509755,particular postpago,particular postpago,one,completo,False,True,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,Spain,"Madrid, Comunidad de",Madrid,Desktop,Windows 10,Edge,0,mi vodafone:mis productos:tarifa:mi tarifa,11,estandar,True,Detractor
101539113,particular postpago,particular postpago,one,completo,False,False,True,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Spain,"Madrid, Comunidad de",Madrid,Desktop,OS X,Firefox,0,mi vodafone:vodafone tv:resumen tv,33,estandar,True,Detractor
101606922,particular postpago,particular postpago,no paquete,completo,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Spain,"Madrid, Comunidad de",Bustarviejo,Desktop,Windows 10,Edge,10,mi vodafone:mis productos:producto contratado,12,estandar,True,Promotor
101767501,particular postpago,particular postpago,one,completo,False,False,True,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Spain,"Murcia, Region de",Murcia,Desktop,Windows 8,Chrome,0,mi vodafone:mis facturas:opciones,6,estandar,True,Detractor
101850840,particular prepago,prepago,no paquete,completo,False,False,True,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,Spain,Andalucia,Huelva,Desktop,OS X,Chrome,8,mi vodafone:avisos,9,estandar,True,Neutro
101968177,particular postpago,particular postpago,no paquete,completo,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Mexico,Sonora,Hermosillo,Desktop,Windows 10,Chrome,2,mi vodafone:mis facturas:opciones,15,estandar,True,Detractor
102024677,particular postpago,particular postpago,no paquete,completo,False,True,True,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,Spain,Galicia,Pontevedra,Desktop,Windows 7,Chrome,0,mi vodafone:mis productos:producto contratado,10,estandar,True,Detractor
102138682,particular postpago,particular postpago,paquete,completo,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Spain,Andalucia,Huelva,Desktop,Windows 8.1,Chrome,0,mi vodafone:mis productos:home,4,estandar,True,Detractor
102145232,particular postpago,particular postpago,no paquete,completo,False,False,True,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,Spain,Andalucia,Malaga,Desktop,Windows 10,Chrome,9,mi vodafone:mis productos:tarifa:mi tarifa,9,estandar,True,Promotor
102167059,particular postpago,particular postpago,no paquete,completo,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,Spain,"Madrid, Comunidad de",Madrid,Desktop,Windows 7,Chrome,9,mi vodafone:mis facturas:estado de mis pagos,5,estandar,True,Promotor
102175531,particular postpago,particular postpago,paquete,completo,True,False,True,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,Spain,Andalucia,Granada,Desktop,Windows 10,Edge,9,mi vodafone:mis facturas:estado de mis pagos,9,estandar,True,Promotor
102203562,particular postpago,particular postpago,one,completo,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,Spain,Galicia,A Coruna,Desktop,Windows 10,Chrome,8,mi vodafone:datos personales:titular,18,estandar,True,Neutro
102215501,particular postpago,particular postpago,one,completo,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,Spain,"Valenciana, Comunidad",Castello de la Plana,Desktop,Windows Vista,Chrome,8,mi vodafone:mis productos:producto contratado,15,estandar,True,Neutro
102225748,particular postpago,particular postpago,one,completo,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,Spain,"Madrid, Comunidad de",Madrid,Desktop,Windows 10,Chrome,0,mi vodafone:vodafone tv:resumen tv,14,estandar,True,Detractor
102249271,particular postpago,particular postpago,no paquete,completo,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,Spain,"Valenciana, Comunidad",Alicante,Desktop,Windows 10,Edge,0,mi vodafone:mis productos:producto contratado,22,estandar,True,Detractor
102290424,particular postpago,particular postpago,one,completo,True,False,True,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,Spain,Catalunya,Barcelona,Desktop,Windows 10,Chrome,5,mi vodafone:datos personales:titular,13,estandar,True,Detractor
102292741,particular postpago,particular postpago,one,completo,True,True,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,Spain,Pais Vasco,San Sebastian,Desktop,Windows 7,Chrome,0,mi vodafone:vodafone tv:resumen tv,11,estandar,True,Detractor
102301447,particular postpago,particular postpago,no paquete,completo,False,True,True,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Spain,"Madrid, Comunidad de",Madrid,Desktop,Windows 10,Chrome,0,mi vodafone:mis productos:tarifa:gestionar mis megas,12,estandar,True,Detractor
102354594,particular postpago,particular postpago,one,completo,True,False,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Spain,Andalucia,Benahavis,Desktop,Windows 10,Chrome,0,mi vodafone:mis facturas:estado de mis pagos,9,estandar,True,Detractor
102470954,particular postpago,particular postpago,no paquete,completo,False,True,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Spain,"Madrid, Comunidad de",Madrid,Desktop,Windows 10,Edge,0,mi vodafone:mis productos:producto contratado,56,estandar,True,Detractor
102472831,particular postpago,particular postpago,no paquete,completo,False,False,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,Spain,"Murcia, Region de",Murcia,Desktop,Windows 7,Chrome,0,mi vodafone:mis facturas:opciones,8,estandar,True,Detractor
102498842,particular postpago,particular postpago,one,completo,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Spain,Galicia,Becerrea,Desktop,Windows 10,Chrome,0,mi vodafone:mis productos:producto contratado,9,estandar,True,Detractor
102524768,particular postpago,particular postpago,no paquete,completo,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,Spain,Andalucia,Marbella,Desktop,Windows 10,Chrome,4,mi vodafone:mis productos:opciones:opciones de llamada:nacional,7,estandar,True,Detractor
102535120,particular postpago,particular postpago,paquete,completo,False,False,True,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,Spain,"Madrid, Comunidad de",Madrid,Desktop,OS X,Safari,0,mi vodafone:datos personales:facturacion,15,estandar,True,Detractor
102535898,particular postpago,particular postpago,no paquete,completo,False,True,False,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Spain,Pais Vasco,Bilbao,Tablet,iOS,Safari,9,mi vodafone:mis productos:producto contratado,9,estandar,True,Promotor
102664301,particular postpago,particular postpago,one,completo,False,True,True,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Spain,Illes Balears,Palma,Desktop,Windows 10,Chrome,10,mi vodafone:mis productos:producto contratado,21,estandar,True,Promotor
102685583,particular postpago,particular postpago,no paquete,completo,False,False,True,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Spain,"Madrid, Comunidad de",Madrid,Desktop,Windows 7,Chrome,4,mi vodafone:mis productos:producto contratado,8,estandar,True,Detractor
102701761,particular postpago,particular postpago,no paquete,completo,True,True,True,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Spain,Illes Balears,Son Servera,Desktop,Windows 8.1,Chrome,0,mi vodafone:datos personales:titular,5,estandar,True,Detractor
102740696,particular postpago,particular postpago,one,completo,False,False,True,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,Spain,Andalucia,Malaga,Desktop,Windows 10,Firefox,4,mi vodafone:datos personales:facturacion,22,estandar,True,Detractor
102751830,particular postpago,particular postpago,one,completo,False,False,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,Spain,"Madrid, Comunidad de",Madrid,Desktop,Windows 7,Chrome,0,mi vodafone:mis facturas:abonos,8,estandar,True,Detractor
102756344,particular postpago,particular postpago,no paquete,completo,False,False,True,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,France,Occitanie,Blagnac,Desktop,Windows 7,Chrome,0,mi vodafone:vodafone tv:resumen tv,10,estandar,True,Detractor
102788647,particular postpago,particular postpago,no paquete,completo,False,True,True,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Spain,Andalucia,Granada,Desktop,OS X,Safari,0,mi vodafone:datos personales:facturacion,10,estandar,True,Detractor
102808293,particular postpago,particular postpago,one,completo,False,False,True,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Spain,"Madrid, Comunidad de",Madrid,Desktop,Windows 10,Chrome,0,mi vodafone:datos personales:titular,8,estandar,True,Detractor
102828223,particular postpago,particular postpago,no paquete,completo,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Spain,Illes Balears,Palma,Desktop,Windows 10,Chrome,2,mi vodafone:mis facturas:abonos,5,estandar,True,Detractor
102843664,particular postpago,particular postpago,no paquete,completo,False,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Spain,"Valenciana, Comunidad",Valencia,Desktop,Windows 10,Edge,9,mi vodafone:mis productos:tarifa:mi tarifa,6,estandar,True,Promotor
103010150,particular prepago,prepago,no paquete,completo,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Spain,Andalucia,Motril,Desktop,Windows 7,Chrome,7,mi vodafone:mis productos:home,15,estandar,True,Neutro
103047287,particular postpago,particular postpago,no paquete,completo,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Spain,"Valenciana, Comunidad",Valencia,Desktop,Windows 10,Chrome,9,mi vodafone:avisos,10,estandar,True,Promotor
103091668,particular prepago,prepago,no paquete,completo,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Spain,"Madrid, Comunidad de",Madrid,Desktop,Windows 10,Chrome,0,mi vodafone:mis productos:movil y sim:sim,6,estandar,True,Detractor
103092982,particular postpago,particular postpago,one,completo,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,Spain,"Valenciana, Comunidad",Gandia,Desktop,Windows 10,Chrome,10,mi vodafone:mis productos:tarifa:mi tarifa,25,estandar,True,Promotor
10316997,particular postpago,particular postpago,one,completo,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Spain,Andalucia,Huelva,Mobile Phone,Android,Chrome Mobile,8,mi vodafone:mis productos:producto contratado,3,estandar,True,Neutro
10318300,particular postpago,particular postpago,no paquete,completo,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Spain,"Valenciana, Comunidad",Valencia,Desktop,Windows XP,Chrome,10,mi vodafone:mis facturas:estado de mis pagos,5,estandar,True,Promotor
103198157,particular postpago,particular postpago,no paquete,completo,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Spain,Cantabria,Torrelavega,Desktop,Windows 7,Chrome,1,mi vodafone:mis productos:tarifa:mi tarifa,13,estandar,True,Detractor
103204066,particular postpago,particular postpago,no paquete,completo,False,False,True,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Spain,Andalucia,Cordoba,Desktop,Windows 10,Chrome,0,mi vodafone:datos personales:facturacion,17,estandar,True,Detractor
103238754,particular prepago,prepago,no paquete,completo,False,True,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Spain,"Madrid, Comunidad de",Madrid,Desktop,Chrome OS,Chrome,0,mi vodafone:mis productos:tarifa:mi tarifa,6,estandar,True,Detractor
103276281,particular postpago,particular postpago,no paquete,ligero,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Spain,Catalunya,Barcelona,Desktop,OS X,Chrome,2,mi vodafone:mis productos:movil y sim:sim,5,estandar,True,Detractor
103276377,particular postpago,particular postpago,one,completo,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Spain,Extremadura,Fuente del Maestre,Desktop,Windows 10,Chrome,2,mi vodafone:mis productos:producto contratado,19,estandar,True,Detractor
103355079,particular postpago,particular postpago,one,completo,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Spain,"Madrid, Comunidad de",Madrid,Desktop,Windows 10,Firefox,3,mi vodafone:avisos,12,estandar,True,Detractor
103370114,particular postpago,particular postpago,no paquete,ligero,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Spain,Catalunya,Tarragona,Desktop,Windows 10,Chrome,10,mi vodafone:datos personales:facturacion,20,estandar,True,Promotor
